player_id,display_name,dribbling_base,dribbling_sas,defending_base,defending_sas,passing_base,passing_sas,shooting_base,shooting_sas
dynamic_apap,F. Apap (Trat FC),59,61,65,66,59,61,42,42
dynamic_grech,J. Grech (Trat FC),64,64,51,51,65,65,58,58
dynamic_corbalan,J. Corbalan (Trat FC),65,65,57,57,58,58,50,50
dynamic_tamm,J. Tamm (Trat FC),54,54,62,62,59,59,42,42
dynamic_dubra,K. Dubra (Trat FC),46,47,65,67,50,51,43,44
dynamic_khalilzada,T. Khalilzada (Trat FC),61,59,57,57,59,58,54,58
dynamic_mammadov,R. Mammadov (Trat FC),53,51,63,65,54,54,44,45
dynamic_abdullayev,A. Abdullayev (Trat FC),62,59,41,40,59,56,58,57
dynamic_maliy,S. Maliy (Trat FC),57,57,62,65,54,55,45,47
dynamic_kuat,I. Kuat (Trat FC),65,64,60,59,64,63,58,57
dynamic_pertsukh,Y. Pertsukh (Trat FC),65,65,56,56,65,66,55,54
dynamic_klomjit,Wattana Klomjit (Uthai Thani FC),60,60,60,60,65,65,51,51
dynamic_b. nievas,B. Nievas (St. Johnstone FC),63,63,59,59,62,63,57,57
dynamic_p. gangsopa,Phattharaphon G. (St. Johnstone FC),52,52,71,71,51,49,51,50
dynamic_n. wolatayanun,Nattapon Wolatayanun (Police Tero FC),66,66,63,63,66,66,53,53
dynamic_nattawut,Nattawut Munsuwan (Police Tero FC),62,62,41,41,54,54,65,65
dynamic_patrick,Patrick de Lucca (Police Tero FC),62,62,64,64,64,64,55,55
dynamic_buiu,Marcos Ytalo (Police Tero FC),60,60,57,57,60,60,53,53
dynamic_alyson,Alyson (Police Tero FC),60,60,55,55,60,60,47,47
dynamic_b. paraiba,Bruno Paraíba (Police Tero FC),63,63,42,42,58,58,64,64
dynamic_luizinho,Luizinho (Police Tero FC),67,67,53,53,66,66,58,58
dynamic_anderson,Anderson Chaves (Fujieda MYFC),63,63,50,50,60,60,67,67
dynamic_rafinha,Rafinha (Fujieda MYFC),65,65,56,56,62,62,58,58
dynamic_miguel figueira,Miguel Figueira (Fujieda MYFC),60,60,55,55,66,66,63,63
dynamic_vinicius,Vinícius Lopes (Fujieda MYFC),62,62,46,46,61,61,64,64
dynamic_g. correa,G. Correa (Fujieda MYFC),64,64,46,46,65,63,67,66
dynamic_todorović,D. Todorović (Fujieda MYFC),59,59,53,56,58,57,51,49
dynamic_trashi,L. Trashi (Fujieda MYFC),60,62,56,59,60,62,55,56
dynamic_madsen,G. Grubbe (Odense Boldklub),67,67,57,57,68,66,55,54
dynamic_garcía,Martín García (Odense Boldklub),57,57,60,63,56,55,50,48
dynamic_flint,J. Flint (FC Volendam),60,60,60,60,60,60,50,50
dynamic_vera,H. Vera (FC Volendam),54,54,65,67,55,54,46,45
dynamic_si̇nan kurt,S. Kurt (FC Volendam),66,66,53,56,65,66,59,61
dynamic_sofian. r,S. Chakla (Manizales B),57,57,63,66,58,59,45,47
dynamic_vujnović,N. Vujnović (Manizales B),60,60,41,44,55,55,64,66
dynamic_kaxe,Kaxe (Manizales B),63,63,46,46,60,60,64,64
dynamic_caporale,A. Caporale (Lecco BB),60,57,67,66,64,61,45,44
dynamic_tiritiello,A. Tiritiello (Lecco BB),57,54,63,62,58,55,50,49
dynamic_de keersmaecker,B. De Keersmaecker (Heracles Almelo),68,68,47,49,69,70,57,57
dynamic_cordea,A. Cordea (Heracles Almelo),62,59,50,49,62,59,59,58
dynamic_marcelo,Marcelo (Heracles Almelo),65,65,55,55,68,68,62,62
dynamic_yesil,H. Yeşil (Alianza Lima),65,66,62,63,66,66,53,54
dynamic_marcial,C. Marcial (Alianza Lima),62,59,60,57,60,57,55,53
dynamic_adnane,A. Abid (Alianza Lima),64,61,43,42,57,54,57,56
dynamic_hernández,L. Hernández (Alianza Lima),60,60,59,62,60,60,61,63
dynamic_warming,M. Warming (Alianza Lima),60,61,47,48,58,58,60,59
dynamic_palacios,J. Palacios (Alianza Lima),60,61,40,42,59,60,61,62
dynamic_osabutey,J. Osabutey (Alianza Lima),63,63,45,45,56,56,65,65
dynamic_marković,S. Marković (Alianza Lima),59,59,65,68,58,59,49,51
dynamic_ramírez,S. Ramírez (Alianza Lima),66,66,46,46,60,60,57,57
dynamic_ramazanov,A. Ramazanov (Alianza Lima),61,58,43,42,61,58,58,57
dynamic_lópez,E. López (Sukhothai FC),59,56,56,53,59,56,53,51
dynamic_kramer,B. Kramer (Chonburi FC),56,56,43,46,53,54,63,65
dynamic_adriano,Adriano (Chonburi FC),65,65,62,62,68,68,52,52
dynamic_meddah,D. Meddah (Stade Malherbe Caen),71,71,54,57,69,68,55,53
dynamic_sarmiento,D. Sarmiento (Stade Malherbe Caen),70,70,48,51,59,58,57,55
dynamic_p. amaral,Pedro Amaral (Stade Malherbe Caen),63,63,59,59,62,62,51,51
dynamic_bateau,S. Bateau (Stade Malherbe Caen),58,58,61,64,57,58,45,47
dynamic_salomón,O. Salomón (Stade Malherbe Caen),57,54,62,63,57,57,52,56
dynamic_jorge silva,Jorge Silva (Stade Malherbe Caen),60,60,59,59,59,59,52,52
dynamic_rodin,M. Rodin (Stade Malherbe Caen),55,56,63,64,54,54,44,43
dynamic_jacob,M. Jacob (Hull OB),60,61,62,63,59,59,44,43
dynamic_ndiaye,I. Ndiaye (Hull OB),60,57,51,50,55,52,58,57
dynamic_lucão,Lucão do Break (Hull OB),60,61,46,47,57,57,65,65
dynamic_van der brempt,I. Van der Brempt (Hull OB),59,60,60,61,63,63,48,47
dynamic_airton,Airton (Hull OB),60,60,48,48,57,57,56,56
dynamic_de queiroz,N. De Queiroz (FC Lugano),59,59,64,66,60,61,49,49
dynamic_gürbüz,B. Gürbüz (Gaziantep FK),68,68,46,46,68,69,60,60
dynamic_takács,L. Takács (Gaziantep FK),52,54,65,68,58,60,51,52
dynamic_jensen,O. Jensen (Gaziantep FK),65,62,50,47,56,53,63,61
dynamic_erdi̇lman,M. Erdilman (Antalyaspor),70,71,57,58,70,70,58,57
dynamic_breston malula,B. Malula (Yverdon Sport FC),60,60,62,62,61,62,54,54
dynamic_mustafazada,B. Mustafazada (Yverdon Sport FC),57,57,62,62,55,56,43,43
dynamic_kirati,Kirati Kaewnongdang (Sukhothai FC),63,63,57,57,61,61,54,54
dynamic_anuchit,Anuchit Ngoenbokkhol (Sukhothai FC),65,65,56,56,69,69,58,58
dynamic_sangrum,Anukorn Sangrum (Nakhonpathom United FC),60,60,61,61,59,59,51,51
dynamic_thiti,Thiti Thumporn (Port FC),65,65,59,59,57,57,53,53
dynamic_nakin,Nakin Wisetchat (Port FC),55,55,56,56,58,58,44,44
dynamic_theler,S. Theler (Port FC),62,62,61,64,57,58,51,53
dynamic_ballarini,M. Ballarini (Udine BN),71,72,59,60,70,70,60,59
dynamic_zerkane,M. Zerkane (Udine BN),65,66,50,51,62,62,57,56
dynamic_léo,Léo Pereira (Udine BN),60,60,40,40,57,57,62,62
dynamic_luan patrick,Luan Patrick (Udine BN),59,59,61,61,59,59,45,45
dynamic_talha,T. Sarıarslan (Kayserispor),60,58,48,48,55,54,69,73
dynamic_wright,M. Wright (Kayserispor),62,59,48,49,55,55,65,69
dynamic_zolotov,N. Zolotov (Kayserispor),58,58,57,60,60,60,51,53
dynamic_huerto,J. Huerto (Kayserispor),59,59,57,57,60,60,53,53
dynamic_cabello,C. Cabello (Kayserispor),59,56,60,57,57,54,58,56
dynamic_jesse. s,J. Sekidika (Kayserispor),60,60,46,46,54,54,57,57
dynamic_palmer,R. Palmer (Kayserispor),64,62,58,60,65,65,52,53
dynamic_megier,J. Megier (Kayserispor),62,62,58,58,58,58,51,51
dynamic_břečka,T. Břečka (Kayserispor),53,51,65,65,53,52,46,50
dynamic_creevey,Maxx Peter Creevey (Police Tero FC),56,57,64,65,58,59,44,42
dynamic_torres,L. Torres (Police Tero FC),65,62,51,50,68,65,55,54
dynamic_quiñones,J. Quiñones (Santiago VB),64,64,56,56,68,68,58,58
dynamic_silva,Djalma Silva (Santiago VB),60,60,60,62,59,58,60,59
dynamic_g. paiva,G. Paiva (Santiago VB),60,60,45,45,57,55,65,64
dynamic_malison,Suchanon Malison (Santiago VB),64,64,41,41,57,57,69,69
dynamic_guilherme pato,Guilherme Pato (Santiago VB),64,64,44,44,60,60,58,58
dynamic_sampan,Sampan Kesi (Khonkaen United FC),58,58,57,57,58,58,47,47
dynamic_mulato,J. Mulato (Dallas RW),63,64,40,41,58,59,66,67
dynamic_murillo,R. Murillo (Cali VB),61,61,41,41,57,55,67,66
dynamic_rodríguez,F. Rodríguez (Cali VB),62,60,43,45,59,59,64,65
dynamic_simsir,A. Şimşir (FC Midtjylland),70,67,47,46,61,58,64,63
dynamic_shamkin,D. Shamkin (FC Midtjylland),69,69,47,50,65,64,58,56
dynamic_zinga,A. Zinga (FC Midtjylland),60,57,40,40,55,52,68,67
dynamic_trouillet,A. Trouillet (FC Midtjylland),67,64,53,52,64,61,54,53
dynamic_galeano,A. Galeano (FC Basel 1893),63,64,41,42,60,60,57,56
dynamic_guzmán,M. Guzmán (FC Basel 1893),54,55,64,65,63,63,41,40
dynamic_deul,B. Deul (FC Basel 1893),68,68,54,54,67,68,58,58
dynamic_vlak,J. Vlak (FC Basel 1893),65,65,52,52,66,66,60,60
dynamic_neilson,L. Neilson (FC Basel 1893),61,63,65,68,72,74,53,54
dynamic_ochoa,A. Ochoa (FC Basel 1893),64,61,58,57,62,59,55,54
dynamic_søndergaard,M. Søndergaard (Viborg FF),66,67,58,59,67,67,56,55
dynamic_sánchez,B. Sánchez (Viborg FF),67,67,49,52,65,64,59,57
dynamic_paiber,B. Paiber (Viborg FF),67,67,55,55,67,68,57,57
dynamic_pavlovets,A. Pavlovets (Viborg FF),59,56,63,62,58,55,47,46
dynamic_cano,M. Cano (Viborg FF),65,66,47,48,68,68,60,59
dynamic_ton,Wellington (Viborg FF),57,59,63,65,58,60,47,49
dynamic_aydin,D. Aydın (Viborg FF),68,65,53,54,69,69,58,58
dynamic_bağiş,K. Bağış (Viborg FF),64,65,58,60,54,55,60,61
dynamic_gök,E. Gök (Viborg FF),66,63,59,60,70,70,54,54
dynamic_nas,S. Nas (Viborg FF),68,68,53,56,69,70,60,62
dynamic_bernasconi,L. Bernasconi (Viborg FF),60,62,62,65,61,63,48,49
dynamic_sørensen,O. Sørensen (FC Midtjylland),65,64,56,55,69,68,60,59
dynamic_carlos rojas,Carlos Rojas (FC Midtjylland),65,66,45,45,57,57,62,62
dynamic_marc ureña,Marc Tenas (FC Midtjylland),61,61,48,48,60,60,69,69
dynamic_javier murúa,Javier Murúa (FC Midtjylland),55,55,71,71,60,60,43,43
dynamic_álvaro núñez,Álvaro Núñez (Amorebieta A),61,61,69,69,64,64,45,45
dynamic_ewan urain,Ewan Urain (Amorebieta A),61,61,48,48,59,59,68,68
dynamic_ntelo,M. Ntelo (Charleroi ZW),59,60,43,44,54,54,66,65
dynamic_bas,B. Van den Eynden (Mechelen GR),62,62,64,65,65,64,53,54
dynamic_oosting,T. Oosting (Mechelen GR),64,62,51,51,65,64,61,65
dynamic_bernadou,L. Bernadou (Mechelen GR),65,67,59,62,65,67,54,55
dynamic_buluthan,B. Bulut (Alanyaspor),70,70,54,54,70,71,58,58
dynamic_nunumete,D. Nunumete (SC Heerenveen),66,66,56,59,69,68,56,54
dynamic_meliande,P. Meliande (SC Heerenveen),67,66,57,56,67,66,56,55
dynamic_hnid,N. Hnid (SC Heerenveen),59,59,59,62,56,56,53,55
dynamic_frieser,D. Frieser (SC Heerenveen),61,61,50,53,63,62,60,58
dynamic_joecio,Joecio (SC Heerenveen),53,53,63,63,55,55,41,41
dynamic_george,A. George (SC Heerenveen),63,63,41,44,54,51,69,72
dynamic_jirka,E. Jirka (SC Heerenveen),61,58,44,45,63,63,63,63
dynamic_kari,S. Kari (SC Heerenveen),68,65,53,54,71,71,60,60
dynamic_phillips,K. Phillips (SC Heerenveen),59,56,42,41,54,51,67,66
dynamic_stanga,L. Stanga (SC Heerenveen),60,62,62,65,60,62,48,49
dynamic_gonzález,J. González (SC Heerenveen),63,64,45,46,60,60,57,58
dynamic_songchai,Songchai Thongcham (Chonburi FC),52,52,64,64,58,58,44,44
dynamic_phongsakon,Phongsakon Trisat (Chonburi FC),66,66,57,57,60,60,54,54
dynamic_agbor,B. Agbor (Gent BW),57,57,65,65,58,59,49,49
dynamic_caio vidal,Caio Vidal (Gent BW),64,64,41,41,57,57,61,61
dynamic_enggård,M. Enggård (Randers FC),68,69,58,59,64,64,56,55
dynamic_araya,R. Araya (Rancagua A),65,65,46,46,57,57,67,67
dynamic_maresca,R. Maresca (Bogotá VB),69,67,65,67,69,69,55,56
dynamic_stavropoulos,D. Stavropoulos (Bogotá VB),55,55,66,69,56,55,46,44
dynamic_román,F. Román (Bogotá VB),60,60,60,60,58,58,48,48
dynamic_medioub,A. Medioub (Bogotá VB),54,51,61,60,59,56,41,40
dynamic_musiolik,S. Musiolik (Bogotá VB),60,60,44,47,57,58,63,65
dynamic_ferguson,A. Ferguson (Bogotá VB),64,61,56,55,66,63,57,56
dynamic_deli̇baş,E. Delibaş (Beşiktaş JK),67,64,46,47,63,63,60,60
dynamic_mccormick,H. McCormick (Santa Fe de Bogotá R),61,62,40,41,56,56,68,69
dynamic_vitík,M. Vitík (Santa Fe de Bogotá R),60,61,62,63,60,60,50,49
dynamic_van daele,C. Van Daele (Brøndby IF),60,59,64,66,60,58,47,47
dynamic_alvyn sanches,Alvyn Sanches (FC Lausanne-Sport),69,69,55,55,68,68,58,58
dynamic_a.karademi̇r,A. Karademir (FC Lausanne-Sport),66,63,48,47,59,56,61,60
dynamic_holland-wilkinson,J. Holland-Wilkinson (Renofa Yamaguchi FC),58,58,42,42,56,56,66,66
dynamic_viltard,M. Viltard (FC Sochaux-Montbéliard),65,66,65,66,65,65,51,50
dynamic_dylan,Dylan Perera (Tenerife AB),71,71,50,50,64,64,58,58
dynamic_yeşi̇lyurt,H. Yeşilyurt (Kasımpaşa SK),66,67,56,57,68,68,57,58
dynamic_lykkegaard,L. Lykkegaard (Kasımpaşa SK),60,62,59,62,55,57,51,52
dynamic_cruz,Y. Cruz (El Salvador BN),70,67,54,55,68,68,60,60
dynamic_campbell,T. Campbell (AJ Auxerre),59,57,63,65,59,59,52,53
dynamic_sandoval,U. Sandoval (AJ Auxerre),68,69,62,63,68,68,52,51
dynamic_franco,N. Franco (AJ Auxerre),61,59,56,58,59,59,51,52
dynamic_boontawee,Boontawee Theppawong (True Bangkok United FC),62,62,59,59,59,59,43,43
dynamic_sykes,C. Sykes (True Bangkok United FC),65,62,54,51,70,67,55,53
dynamic_duvall,C. Duvall (True Bangkok United FC),62,59,57,54,60,57,51,49
dynamic_flores,A. Flores (True Bangkok United FC),69,69,56,59,67,68,56,58
dynamic_delem,J. Delem (True Bangkok United FC),64,64,62,62,61,61,53,53
dynamic_salinas,S. Salinas (True Bangkok United FC),64,65,48,49,63,63,58,57
dynamic_mezquida,N. Mezquida (True Bangkok United FC),65,65,48,51,65,65,60,62
dynamic_morgan,A. Morgan (True Bangkok United FC),64,61,56,55,60,57,53,52
dynamic_besler,N. Besler (True Bangkok United FC),65,65,60,63,65,65,54,56
dynamic_garcia,C. Garcia (El Paso Locomotive FC),65,62,42,41,60,57,61,60
dynamic_beltrán,E. Beltrán (Manizales B),69,66,54,55,68,68,58,58
dynamic_manuel namora,Manuel Namora (Manizales B),60,60,45,45,55,55,70,70
dynamic_altamiranda,J. Altamiranda (Bogotá VB),64,64,51,51,55,55,65,65
dynamic_éverton alemão,Éverton Alemão (Bogotá VB),55,55,65,65,55,55,45,45
dynamic_thiago alagoano,Thiago Alagoano (Bogotá VB),69,69,52,52,68,68,60,60
dynamic_ouhatti,M. Ouhatti (Amiens SC),60,61,71,72,62,62,54,53
dynamic_fage,R. Fage (Gent BW),67,65,49,51,68,68,63,64
dynamic_abdul-salaam,S. Abdul-Salaam (Gent BW),60,60,56,59,60,61,49,51
dynamic_stanko,C. Stanko (Gent BW),62,59,63,60,64,61,52,50
dynamic_khmiri,J. Khmiri (Gent BW),57,57,60,60,54,54,48,48
dynamic_owusu,L. Owusu (Gent BW),62,62,55,55,65,65,54,54
dynamic_brillant,F. Brillant (Gent BW),53,55,65,66,58,60,50,50
dynamic_odoi-atsem,C. Odoi-Atsem (Gent BW),60,57,56,53,61,58,50,48
dynamic_paredes,K. Paredes (Gent BW),59,60,50,51,55,55,53,52
dynamic_mullins,P. Mullins (Gent BW),64,66,42,45,53,55,61,62
dynamic_bajamich,M. Bajamich (Gent BW),64,65,42,43,59,59,60,59
dynamic_anibaba,J. Anibaba (Gent BW),55,55,60,60,58,58,49,49
dynamic_danladi,A. Danladi (Gent BW),64,61,40,40,54,51,60,59
dynamic_delorge-knieper,M. Delorge-Knieper (Sint-Truiden GB),67,68,58,59,66,66,56,55
dynamic_berdayes,T. Berdayes (Sint-Truiden GB),60,58,46,46,55,54,68,72
dynamic_laszo,E. Laszo (Sint-Truiden GB),60,57,61,62,65,65,58,58
dynamic_gnalega,F. Gnalega (Sint-Truiden GB),67,69,61,62,64,66,51,51
dynamic_osman,H. Osman (Sint-Truiden GB),64,65,49,50,52,52,58,59
dynamic_bahadir,Y. Bahadır (Alanyaspor),62,62,58,58,63,64,51,50
dynamic_burkart,N. Burkart (FC Winterthur),66,66,48,51,60,60,62,64
dynamic_valdez,B. Valdez (FC Winterthur),57,57,65,65,57,58,43,43
dynamic_lund,K. Lund (Palermo FC),58,59,58,60,61,62,54,55
dynamic_monney,T. Monney (Palermo FC),55,53,69,69,56,55,46,50
dynamic_david,David (Ceará SC),69,70,41,42,60,61,60,60
dynamic_valdeci,Valdeci (Chapecoense AF),67,67,47,47,63,63,62,62
dynamic_fernández,E. Fernández (Santiago A),60,60,70,70,63,63,52,52
dynamic_ricardinho,Ricardinho (Santiago A),61,61,46,46,53,53,65,65
dynamic_mbamba,N. Mbamba (Santiago A),60,60,61,64,61,61,43,45
dynamic_pisani,S. Pisani (Santiago A),67,67,59,62,67,68,57,59
dynamic_degabriele,J. Degabriele (Santiago A),65,65,47,47,59,59,63,63
dynamic_jonathan khemdee,Jonathan Khemdee (Ratchaburi FC),56,56,66,66,52,52,48,48
dynamic_jacovic,D. Jacović (Ratchaburi FC),66,66,67,70,64,63,54,52
dynamic_pais,Nacho Pais (Ratchaburi FC),66,66,59,59,68,68,57,57
dynamic_jensen-abbew,J. Jensen-Abbew (FC Nordsjælland),55,55,62,62,54,54,50,50
dynamic_laidlaw,E. Laidlaw (FC Nordsjælland),60,57,43,44,54,54,66,66
dynamic_jara,E. Jara (La Plata AB),65,62,50,49,59,56,55,54
dynamic_antonio sánchez,Antonio Sánchez (La Plata AB),57,57,69,69,58,58,47,47
dynamic_valencia,F. Valencia (Miami BP),66,67,50,51,56,56,61,60
dynamic_romaña,J. Romaña (Miami BP),53,53,61,61,53,53,48,48
dynamic_dedic,A. Dedić (Bogotá AB),60,57,59,59,60,57,50,50
dynamic_farkas,P. Farkas (Bogotá AB),54,53,55,54,59,58,49,48
dynamic_dramé,I. Dramé (Bogotá AB),55,54,65,64,56,55,50,49
dynamic_macari,L. Macari (Bogotá AB),62,64,64,67,59,61,47,48
dynamic_portilla,D. Portilla (CSD Colo-Colo),66,68,59,62,67,69,53,54
dynamic_berkhout,J. Berkhout (Santiago BAR),59,59,62,62,60,60,44,44
dynamic_badalov,E. Badalov (Santiago BAR),57,54,60,61,54,54,48,48
dynamic_hüseynov,A. Hüseynov (Santiago BAR),60,57,56,55,58,55,52,51
dynamic_koscelník,M. Koscelník (Santiago BAR),59,60,60,61,65,65,47,46
dynamic_ahmed yasser rayan,Ahmed Yasser Rayan (Santiago BAR),60,60,45,45,54,54,62,62
dynamic_dimech,S. Dimech (Santiago BAR),68,68,50,53,63,64,60,62
dynamic_knudsen,P. Knudsen (Santiago BAR),63,62,41,40,52,51,68,67
dynamic_katelaris,F. Katelaris (Santiago BAR),64,66,59,60,65,67,57,57
dynamic_heule,M. Heule (FC Stade-Lausanne-Ouchy),65,66,58,59,63,63,50,49
dynamic_mortensen,G. Mortensen (Lyngby Boldklub),66,63,57,56,60,57,53,52
dynamic_németh,A. Németh (Lyngby Boldklub),62,59,43,42,57,54,61,60
dynamic_cano,S. Cano (Barrancabermeja NA),65,66,57,58,70,70,58,57
dynamic_bravo,P. Bravo (Barrancabermeja NA),64,64,65,65,64,65,52,52
dynamic_kontek,I. Kontek (Barrancabermeja NA),57,56,63,62,61,60,43,42
dynamic_onesti,G. Onesti (Ternana Calcio),65,65,50,50,59,57,62,61
dynamic_prieto,D. Prieto (Ternana Calcio),70,70,54,57,68,67,58,56
dynamic_carabalí,J. Carabalí (Tolima RA),60,60,41,41,54,54,67,67
dynamic_arcila,D. Arcila (Envigado N),65,65,60,63,67,66,57,55
dynamic_andersen,J. Andersen (Aarhus GF),60,60,67,70,57,58,53,55
dynamic_rastoder,E. Rastoder (Grasshopper Club Zürich),60,57,44,45,54,54,70,70
dynamic_al badaoui,A. Al Badaoui (Grasshopper Club Zürich),64,65,45,47,59,59,60,60
dynamic_pierrot,T. Pierrot (Grasshopper Club Zürich),60,58,61,61,63,62,53,57
dynamic_yücel,Y. Gürol (Grasshopper Club Zürich),65,65,58,58,65,66,51,50
dynamic_gorka larrucea,Gorka Larrucea (Grasshopper Club Zürich),65,65,60,60,63,63,53,53
dynamic_soussi,A. Soussi (Go Ahead Eagles),65,62,48,47,56,53,62,61
dynamic_said,I. Said (Viborg FF),65,64,55,54,54,53,69,68
dynamic_fuglsang,O. Fuglsang (Viborg FF),62,59,63,64,58,58,51,55
dynamic_panupong,Panupong Hansuri (Khonkaen United FC),63,63,58,58,57,57,46,46
dynamic_adisak,Adisak Sosungnoen (Police Tero FC),50,50,64,64,54,54,47,47
dynamic_suwit,Suwit Paipromrat (Muangthong United FC),63,63,57,57,57,57,51,51
dynamic_tewa,Tewa Saengnako (Muangthong United FC),66,66,60,60,66,66,56,56
dynamic_jakkit,Jakkit Palapon (Khonkaen United FC),67,67,44,44,56,56,60,60
dynamic_phalakon,Phalakon Wokiang (Khonkaen United FC),63,63,59,59,56,56,54,54
dynamic_ditta,J. Ditta (Santa Fe de Bogotá R),64,64,42,42,55,55,66,66
dynamic_makarić,M. Makarić (Santa Fe de Bogotá R),58,59,48,49,55,55,68,67
dynamic_attard,C. Attard (Santa Fe de Bogotá R),65,62,58,55,58,55,51,49
dynamic_j. borg,J. Borg (Santa Fe de Bogotá R),59,59,62,62,59,59,43,43
dynamic_rwan,Rwan Seco (Santa Fe de Bogotá R),62,64,44,44,55,57,66,66
dynamic_wilson,E. Wilson (Motherwell FC),61,61,61,61,59,60,45,45
dynamic_baku,M. Baku (Motherwell FC),59,60,48,49,55,55,55,54
dynamic_dumont,O. Dumont (Sint-Truiden GB),64,61,66,67,66,66,56,60
dynamic_vilsaint,J. Vilsaint (Montreal BWB),60,60,43,43,56,56,69,69
dynamic_yaşar,A. Yaşar (Çaykur Rizespor),59,56,72,71,60,57,49,48
dynamic_dilli,S. Dilli (Kasımpaşa SK),68,68,60,63,68,69,59,61
dynamic_krüger,F. Krüger (Kasımpaşa SK),63,65,47,48,60,62,60,60
dynamic_mitoglou,G. Mitoglou (Kasımpaşa SK),55,55,63,63,53,51,50,49
dynamic_nantawat,Nantawat Kokfai (Kasımpaşa SK),63,63,66,66,62,62,52,52
dynamic_ottiger,S. Ottiger (FC Luzern),61,61,63,66,60,61,54,56
dynamic_guindo,D. Guindo (FC Luzern),60,60,56,59,59,58,47,45
dynamic_candelaria,J. Candelaria (FC Luzern),59,59,63,63,60,60,45,45
dynamic_marut b.,Marut Budrak (Trat FC),59,59,62,62,59,59,46,46
dynamic_münst,L. Münst (Trat FC),67,69,51,54,69,71,60,61
dynamic_buschman-dormond,C. Buschman-Dormond (Trat FC),65,62,43,40,53,50,65,63
dynamic_gangstad,H. Gangstad (Trat FC),60,61,61,62,59,59,48,49
dynamic_sansanit,Kittipong Sansanit (Chonburi FC),58,58,59,59,64,64,47,47
dynamic_bak,V. Bak (Chonburi FC),62,65,63,66,60,63,45,48
dynamic_heiselberg,F. Heiselberg (Chonburi FC),63,65,52,53,57,59,67,67
dynamic_taha veysel,T. Kemendi (Kasımpaşa SK),54,52,67,67,54,53,49,53
dynamic_sanjairag,Anthonio Sanjairag (Uthai Thani FC),50,50,64,64,54,54,44,44
dynamic_mawene,N. Mawene (Preston WB),67,67,58,61,67,67,56,58
dynamic_cimino,B. Cimino (Cosenza Calcio),60,60,60,60,60,61,52,52
dynamic_everson,Everson (AC Ajaccio),69,69,51,51,68,68,56,56
dynamic_le normand,T. Le Normand (En Avant Guingamp),62,63,59,60,69,69,58,58
dynamic_bernardi,B. Bernardi (En Avant Guingamp),56,57,62,63,59,59,47,46
dynamic_usta,G. Usta (Çaykur Rizespor),67,67,50,50,57,55,61,60
dynamic_magallanes,H. Magallanes (Çaykur Rizespor),57,56,60,59,56,55,46,45
dynamic_far,H. Far (Çaykur Rizespor),66,67,48,49,60,60,67,65
dynamic_emir yazici,E. Yazıcı (Çaykur Rizespor),56,53,64,65,53,53,48,48
dynamic_bahatti̇n,B. Demircan (Çaykur Rizespor),60,60,45,45,54,55,70,70
dynamic_moreland,S. Moreland (Leganés AB),68,68,59,62,67,68,59,61
dynamic_walker,R. Walker (Leganés AB),64,66,56,59,66,68,57,58
dynamic_davies,T. Davies (Kilmarnock FC),62,60,58,58,60,59,51,55
dynamic_iker kortajarena,Iker Kortajarena (Huesca RA),68,68,50,50,67,67,65,65
dynamic_rupp,N. Rupp (FC Luzern),69,69,65,68,70,70,56,58
dynamic_lloyd,B. Lloyd (Swansea W),65,66,54,56,68,69,57,58
dynamic_joshua thomas,J. Thomas (Swansea W),58,58,41,41,54,54,67,67
dynamic_fofana,S. Fofana (Fortuna Sittard),60,57,67,66,58,55,52,51
dynamic_ziani,I. Ziani (Liège RW),66,65,57,56,68,67,58,57
dynamic_sato,J. Sato (Oita Trinita),64,64,52,52,59,59,59,59
dynamic_green,O. Green (Hull OB),66,64,60,62,69,69,55,56
dynamic_seck,A. Seck (Hull OB),66,66,53,56,63,62,67,65
dynamic_jurić,D. Jurić (Hull OB),60,60,50,53,55,54,63,61
dynamic_offiah,O. Offiah (Heart of Midlothian FC),56,53,64,65,52,52,51,55
dynamic_moran,A. Moran (Blackburn BW),69,71,52,55,65,67,62,63
dynamic_faal,M. Faal (Blackburn BW),58,59,48,49,53,53,63,62
dynamic_chipperfield,L. Chipperfield (Blackburn BW),71,73,54,57,70,72,55,56
dynamic_nattapon,Nattapon Worasut (BG Pathum United FC),67,67,50,50,64,64,60,60
dynamic_p.jirapan,Jirapan Phasukihan (PT Prachuap FC),64,64,46,46,56,56,64,64
dynamic_díaz,J. Díaz (CF Cruz Azul),61,63,61,64,59,61,48,49
dynamic_galván,M. Galván (CF Cruz Azul),69,71,57,58,66,68,58,58
dynamic_keita,A. Keita (Eupen ZW),64,65,60,61,68,68,55,54
dynamic_silvestre,K. Silvestre (Eupen ZW),62,63,46,47,59,60,63,63
dynamic_asare,D. Asare (Mechelen GR),68,68,61,64,69,68,55,53
dynamic_robberechts,M. Robberechts (Fortuna Sittard),67,68,45,46,59,59,62,61
dynamic_tiknaz,D. Tıknaz (Beşiktaş JK),68,68,60,63,70,69,56,54
dynamic_koray yağci,K. Yağcı (Beşiktaş JK),60,61,45,47,56,57,70,71
dynamic_nacho martín,Nacho Martín (Gijón RB),69,69,59,59,70,70,55,55
